Accession	Virus Name	Submitter Affiliation	Submitter Names	dataset
MN568735.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568727.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568719.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568695.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568615.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568551.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568511.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568495.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568471.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568423.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568391.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568375.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568367.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568271.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568247.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568231.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568215.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568199.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568167.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568151.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568135.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568119.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568111.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568081.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568051.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568037.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568007.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN568000.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN567986.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN552660.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN552628.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN552596.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN552588.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN552580.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN552572.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN552564.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN552556.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538764.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538743.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538742.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538738.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538737.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538734.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538731.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538723.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538722.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538709.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538708.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538704.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538689.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538679.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538669.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538662.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538661.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538652.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538651.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538649.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538648.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538643.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538640.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538635.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538634.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538632.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538631.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538626.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538615.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538609.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538608.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538607.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538604.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538603.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538601.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538600.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538597.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538594.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538592.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538590.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
MN538588.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020-seed2
