Accession	Virus Name	Submitter Affiliation	Submitter Names	dataset
MG021156.1	Influenza A virus (A/Shiraz/1019/2016(H3N2))	Shiraz University of Medical Sciences, Shiraz Medical School, Bacteriology & Virology	Edalat,F.,Pirbonyeh,N.,Moattari,A.,Sarvari,J.,Rashidi,O.	seasonal-flu-h3n2-ha-2018-2020
MF993047.1	Influenza A virus (A/Shiraz/1022/2016(H3N2))	Shiraz University of Medical Sciences, Shiraz Medical School, Bacteriology & Virology	Edalat,F.,Pirbonyeh,N.,Moattari,A.,Sarvari,J.,Rashidi,O.	seasonal-flu-h3n2-ha-2018-2020
MF736999.1	Influenza A virus (A/Karachay-Cherkess/CRIE-301/2017(H3N2))	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2018-2020
MF736988.1	Influenza A virus (A/Moscow/CRIE-226/2017(H3N2))	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2018-2020
MF736977.1	Influenza A virus (A/Kostroma/CRIE-143/2016(H3N2))	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2018-2020
MF673488.1	Influenza A virus (A/New Jersey/NHRC_93692/2017(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Raridon,B.L.,Balansay,M.S.,Hawksworth,A.W.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020
MF673477.1	Influenza A virus (A/California/NHRC_28091/2017(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Raridon,B.L.,Balansay,M.S.,Hawksworth,A.W.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020
MF673291.1	Influenza A virus (A/Thailand/CU-E386/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673290.1	Influenza A virus (A/Thailand/CU-B21988/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673289.1	Influenza A virus (A/Thailand/CU-E379/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673288.1	Influenza A virus (A/Thailand/CU-E372/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673286.1	Influenza A virus (A/Thailand/CU-CN209/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673285.1	Influenza A virus (A/Thailand/CU-B21873/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673284.1	Influenza A virus (A/Thailand/CU-CN148/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673283.1	Influenza A virus (A/Thailand/CU-B21760/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673282.1	Influenza A virus (A/Thailand/CU-B21722/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673281.1	Influenza A virus (A/Thailand/CU-B21690/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673279.1	Influenza A virus (A/Thailand/CU-B21431/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673278.1	Influenza A virus (A/Thailand/CU-B21378/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673277.1	Influenza A virus (A/Thailand/CU-B21369/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673276.1	Influenza A virus (A/Thailand/CU-H3780/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673275.1	Influenza A virus (A/Thailand/CU-C7086/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673274.1	Influenza A virus (A/Thailand/CU-B20992/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673273.1	Influenza A virus (A/Thailand/CU-B20929/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673272.1	Influenza A virus (A/Thailand/CU-B20852/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673271.1	Influenza A virus (A/Thailand/CU-B20791/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673270.1	Influenza A virus (A/Thailand/CU-B20712/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673269.1	Influenza A virus (A/Thailand/CU-B20489/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673268.1	Influenza A virus (A/Thailand/CU-B20369/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673267.1	Influenza A virus (A/Thailand/CU-B20276/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673266.1	Influenza A virus (A/Thailand/CU-B20273/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673265.1	Influenza A virus (A/Thailand/CU-B19865/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673264.1	Influenza A virus (A/Thailand/CU-B19855/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673261.1	Influenza A virus (A/Thailand/CU-B19263/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673260.1	Influenza A virus (A/Thailand/CU-B19094/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673257.1	Influenza A virus (A/Thailand/CU-H3756/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673256.1	Influenza A virus (A/Thailand/CU-B18515/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673255.1	Influenza A virus (A/Thailand/CU-B18308/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673254.1	Influenza A virus (A/Thailand/CU-B18053/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673253.1	Influenza A virus (A/Thailand/CU-B18041/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673252.1	Influenza A virus (A/Thailand/CU-B18031/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673251.1	Influenza A virus (A/Thailand/CU-B17583/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673250.1	Influenza A virus (A/Thailand/CU-B17573/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673249.1	Influenza A virus (A/Thailand/CU-B17430/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673248.1	Influenza A virus (A/Thailand/CU-H3742/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673247.1	Influenza A virus (A/Thailand/CU-B17183/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673245.1	Influenza A virus (A/Thailand/CU-B16949/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673244.1	Influenza A virus (A/Thailand/CU-B16825/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673243.1	Influenza A virus (A/Thailand/CU-B16720/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673242.1	Influenza A virus (A/Thailand/CU-B16712/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673241.1	Influenza A virus (A/Thailand/CU-A2407/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673240.1	Influenza A virus (A/Thailand/CU-C6513/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673239.1	Influenza A virus (A/Thailand/CU-B16161/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673238.1	Influenza A virus (A/Thailand/CU-B15894/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673237.1	Influenza A virus (A/Thailand/CU-B15712/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673236.1	Influenza A virus (A/Thailand/CU-B15317/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673235.1	Influenza A virus (A/Thailand/CU-B15149/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673234.1	Influenza A virus (A/Thailand/CU-B14944/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673233.1	Influenza A virus (A/Thailand/CU-A2160/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2018-2020
MF673163.1	Influenza A virus (A/Beijing/PUMCH02/2017(H3N2))	Dr. Christophe Merieux Laboratory, Institute of Pathogen Biology, Chinese Academy of Medical Sciences	Ren,L.,Yang,B.,Xiao,Y.,Cao,D.,Wang,J.	seasonal-flu-h3n2-ha-2018-2020
MF599432.1	Influenza A virus (A/Kenya/016/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599431.1	Influenza A virus (A/Kenya/003/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599430.1	Influenza A virus (A/Kenya/013/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599429.1	Influenza A virus (A/Kenya/012/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599428.1	Influenza A virus (A/Kenya/010/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599427.1	Influenza A virus (A/Kenya/005/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599426.1	Influenza A virus (A/Kenya/008/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599425.1	Influenza A virus (A/Kenya/004/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599423.1	Influenza A virus (A/Kenya/007/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599422.1	Influenza A virus (A/Kenya/015/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599420.1	Influenza A virus (A/Kenya/011/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599419.1	Influenza A virus (A/Kenya/009/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF599417.1	Influenza A virus (A/Kenya/001/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Njiri,J.,Wadegu,M.O.	seasonal-flu-h3n2-ha-2018-2020
MF593744.1	Influenza A virus (A/Shandong-Zhifu/1128/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593743.1	Influenza A virus (A/Shandong-Fushan/1157/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593742.1	Influenza A virus (A/Shandong-Zhifu/1125/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593740.1	Influenza A virus (A/Shandong-Zhifu/1175/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593739.1	Influenza A virus (A/Shandong-Fushan/1183/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593738.1	Influenza A virus (A/Shandong-Zhifu/1174/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593737.1	Influenza A virus (A/Shandong-Zhifu/1158/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593736.1	Influenza A virus (A/Shandong-Zhifu/148/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593734.1	Influenza A virus (A/Shandong-Zhifu/154/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593733.1	Influenza A virus (A/Shandong-Zhifu/1666/2016(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593732.1	Influenza A virus (A/Shandong-Fushan/1726/2016(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593731.1	Influenza A virus (A/Shandong-Fushan/1721/2016(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593729.1	Influenza A virus (A/Shandong-Fushan/1631/2016(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593728.1	Influenza A virus (A/Shandong-Zhifu/164/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593727.1	Influenza A virus (A/Shandong-Zhifu/149/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593726.1	Influenza A virus (A/Shandong-Zhifu/162/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593724.1	Influenza A virus (A/Shandong-Fushan/148/2017(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593723.1	Influenza A virus (A/Shandong-Fushan/1257/2016(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
MF593722.1	Influenza A virus (A/Shandong-Zhifu/1185/2016(H3N2))	Yantai Center for Disease Control and Prevention	Liu,J.	seasonal-flu-h3n2-ha-2018-2020
