Accession	Virus Name	Submitter Affiliation	Submitter Names	dataset
MH294839.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294827.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294826.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294812.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294804.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294767.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294766.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294765.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294759.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294756.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294729.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294728.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294727.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294723.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH294717.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Poel,J.R.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201591.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201590.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201589.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201588.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201587.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201586.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201585.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201584.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201583.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201582.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201581.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201580.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201579.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201578.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201577.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201576.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201575.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Koul,P.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201533.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201532.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201531.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201530.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201529.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201528.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201527.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201526.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201525.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201524.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201523.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201522.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201521.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201520.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201519.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201514.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Biswas,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201469.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Dar,L.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201468.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Dar,L.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201454.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Raj,K.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201453.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Raj,K.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201452.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Raj,K.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH201451.1	Influenza A virus	National Institute of Virology, Pune, Human Influenza	Potdar,V.,Vipat,V.,Hinge,D.,Raj,K.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH131670.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Gubareva,L.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH131630.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Gubareva,L.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH131614.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Gubareva,L.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH131486.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Gubareva,L.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH131454.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Gubareva,L.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH131294.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Gubareva,L.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH083132.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH083124.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH083116.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH083036.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MH082756.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984529.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984513.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984505.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984489.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984473.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984441.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984425.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984401.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984385.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984353.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984345.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984321.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984313.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984305.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984297.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984289.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984281.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984265.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984233.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984209.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984201.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984193.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984185.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984177.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984170.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984162.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984158.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984153.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984134.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984128.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984118.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG984093.1	Influenza A virus	Ruijin Hospital, Shanghai Jiaotong University, School of Medicine, Research Laboratory of Clinical Virology	Wei,D.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG974948.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG974842.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG974189.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG856331.1	Influenza A virus	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG856325.1	Influenza A virus	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG815820.1	Influenza A virus	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Symekher,S.L.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG759371.1	Influenza A virus (A/Beijing/PUMCH12/2017(H3N2))	Dr. Christophe Merieux Laboratory, Institute of Pathogen Biology, Chinese Academy of Medical Sciences	Ren,L.,Xiao,Y.,Gao,Z.,Wang,J.,Li,T.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG693001.1	Influenza A virus (A/Hong Kong/3391/2017(H3N2))	The University of Hong Kong, Department of Microbiology	Zhu,H.,Lee,A.C.Y.,Li,C.,Mak,W.W.N.,Chen,Y.Y.,Chan,K.H.,Zhang,A.J.X.,Fung,W.F.,Zhang,R.Q.,Fung,Y.F.,Poon,R.W.S.,Lam,J.Y.,Tam,S.,Hung,I.F.N.,Chen,H.,Yuen,K.Y.,To,K.K.W.,Chan,K.-H.,Chen,H.-L.,Yuen,K.-Y.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG431389.1	Influenza A virus (A/Kenya/022/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG431388.1	Influenza A virus (A/Kenya/024/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG431387.1	Influenza A virus (A/Kenya/023/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG431386.1	Influenza A virus (A/Kenya/027/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG431385.1	Influenza A virus (A/Kenya/028/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG431383.1	Influenza A virus (A/Kenya/026/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG431382.1	Influenza A virus (A/Kenya/030/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG431381.1	Influenza A virus (A/Kenya/035/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG431380.1	Influenza A virus (A/Kenya/034/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
MG431379.1	Influenza A virus (A/Kenya/033/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
