Accession	Virus Name	Submitter Affiliation	Submitter Names	dataset
MN568791.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568783.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568775.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568751.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568743.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568735.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568727.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568719.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568695.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568615.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568551.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568511.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568495.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568471.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568367.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568271.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568247.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568231.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568215.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568199.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568167.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568159.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568151.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568135.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568119.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568111.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568081.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568051.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568037.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568007.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN568000.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN567986.1	Influenza A virus	J. Craig Venter Institute	Tan,G.,Fedorova,N.,Amedeo,P.,Isom,R.,Hu,L.,Christensen,J.,Miller,J.,Durbin,A.,Williams,T.,Cadiz,C.,Barr,I.	seasonal-flu-h3n2-ha-2018-2020
MN552660.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN552628.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN552612.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN552596.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN552588.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN552580.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN552572.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN552556.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN538760.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538751.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538749.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538748.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538737.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538736.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538733.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538731.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538723.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538718.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538710.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538709.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538708.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538706.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538697.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538692.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538682.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538679.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538668.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538662.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538655.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538652.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538651.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538650.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538641.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538630.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538626.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538609.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538608.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538607.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538601.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538598.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538594.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538592.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538591.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538589.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538588.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538585.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538584.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
MN538583.1	Influenza A virus	Provincial Health Services Authority, Public Health Laboratories	Skowronski,D.M.,Leir,S.,Sabaiduc,S.,Chambers,C.,Rose,C.,Olsha,R.,Dickinson,J.A.,Winter,A.-L.,Jassem,A.,Gubbay,J.,Drews,S.J.,Charest,H.,Chan,T.,Hickman,R.,Bastien,N.,Li,Y.,Krajden,M.,De Serres,G.	seasonal-flu-h3n2-ha-2018-2020
