Accession	Virus Name	Submitter Affiliation	Submitter Names	dataset
MG431388.1	Influenza A virus (A/Kenya/024/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431387.1	Influenza A virus (A/Kenya/023/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431386.1	Influenza A virus (A/Kenya/027/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431385.1	Influenza A virus (A/Kenya/028/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431383.1	Influenza A virus (A/Kenya/026/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431382.1	Influenza A virus (A/Kenya/030/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431381.1	Influenza A virus (A/Kenya/035/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431380.1	Influenza A virus (A/Kenya/034/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431379.1	Influenza A virus (A/Kenya/033/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431378.1	Influenza A virus (A/Kenya/029/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431377.1	Influenza A virus (A/Kenya/031/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431376.1	Influenza A virus (A/Kenya/032/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431375.1	Influenza A virus (A/Kenya/021/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431374.1	Influenza A virus (A/Kenya/020/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431372.1	Influenza A virus (A/Kenya/018/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG431371.1	Influenza A virus (A/Kenya/017/2017(H3N2))	US Army Medical Research Directorate-Kenya (USAMRD-K), DEID Program on Human Respiratory Viruses	Bulimo,W.D.,Opanda,S.M.,Majanja,J.M.,Wadegu,M.O.,Njiri,J.O.,Achilla,R.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG279314.1	Influenza A virus (A/California/NHRC_28270/2017(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Raridon,B.L.,Balansay,M.S.,Hawksworth,A.W.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG279230.1	Influenza A virus (A/Singapore/NHRC_RGN0210/2017(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Raridon,B.L.,Balansay,M.S.,Hawksworth,A.W.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG279222.1	Influenza A virus (A/Singapore/NHRC_RGN0208/2017(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Raridon,B.L.,Balansay,M.S.,Hawksworth,A.W.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG198920.1	Influenza A virus (A/Guangdong/SKLRD01/2017(H3N2))	Zhejiang Academy of Medical Sciences, Institute of biological Engineering	Wo,E.,Guo,C.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG066691.1	Influenza A virus (A/Israel/C3587/2017(H3N2))	Central Virology Laboratory, Israel National Influenza Center	Pando,R.,Sharabi,S.,Drori,Y.,Friedman,N.,Hindiyeh,M.,Mendelson,E.,Mandelboim,M.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG066690.1	Influenza A virus (A/Israel/C3505/2017(H3N2))	Central Virology Laboratory, Israel National Influenza Center	Pando,R.,Sharabi,S.,Drori,Y.,Friedman,N.,Hindiyeh,M.,Mendelson,E.,Mandelboim,M.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG066689.1	Influenza A virus (A/Israel/C6062/2017(H3N2))	Central Virology Laboratory, Israel National Influenza Center	Pando,R.,Sharabi,S.,Drori,Y.,Friedman,N.,Hindiyeh,M.,Mendelson,E.,Mandelboim,M.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG066688.1	Influenza A virus (A/Israel/C3924/2017(H3N2))	Central Virology Laboratory, Israel National Influenza Center	Pando,R.,Sharabi,S.,Drori,Y.,Friedman,N.,Hindiyeh,M.,Mendelson,E.,Mandelboim,M.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG066687.1	Influenza A virus (A/Israel/C3365/2017(H3N2))	Central Virology Laboratory, Israel National Influenza Center	Pando,R.,Sharabi,S.,Drori,Y.,Friedman,N.,Hindiyeh,M.,Mendelson,E.,Mandelboim,M.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG066686.1	Influenza A virus (A/Israel/C3673/2017(H3N2))	Central Virology Laboratory, Israel National Influenza Center	Pando,R.,Sharabi,S.,Drori,Y.,Friedman,N.,Hindiyeh,M.,Mendelson,E.,Mandelboim,M.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG066685.1	Influenza A virus (A/Israel/C6192/2017(H3N2))	Central Virology Laboratory, Israel National Influenza Center	Pando,R.,Sharabi,S.,Drori,Y.,Friedman,N.,Hindiyeh,M.,Mendelson,E.,Mandelboim,M.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG066684.1	Influenza A virus (A/Israel/C6061/2017(H3N2))	Central Virology Laboratory, Israel National Influenza Center	Pando,R.,Sharabi,S.,Drori,Y.,Friedman,N.,Hindiyeh,M.,Mendelson,E.,Mandelboim,M.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG066683.1	Influenza A virus (A/Israel/C3607/2017(H3N2))	Central Virology Laboratory, Israel National Influenza Center	Pando,R.,Sharabi,S.,Drori,Y.,Friedman,N.,Hindiyeh,M.,Mendelson,E.,Mandelboim,M.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG066682.1	Influenza A virus (A/Israel/C4912/2017(H3N2))	Central Virology Laboratory, Israel National Influenza Center	Pando,R.,Sharabi,S.,Drori,Y.,Friedman,N.,Hindiyeh,M.,Mendelson,E.,Mandelboim,M.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG021163.1	Influenza A virus (A/Shiraz/1025/2016(H3N2))	Shiraz University of Medical Sciences, Shiraz Medical School, Bacteriology & Virology	Edalat,F.,Pirbonyeh,N.,Moattari,A.,Sarvari,J.,Rashidi,O.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG021162.1	Influenza A virus (A/Shiraz/1024/2016(H3N2))	Shiraz University of Medical Sciences, Shiraz Medical School, Bacteriology & Virology	Edalat,F.,Pirbonyeh,N.,Moattari,A.,Sarvari,J.,Rashidi,O.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG021161.1	Influenza A virus (A/Shiraz/1021/2016(H3N2))	Shiraz University of Medical Sciences, Shiraz Medical School, Bacteriology & Virology	Edalat,F.,Pirbonyeh,N.,Moattari,A.,Sarvari,J.,Rashidi,O.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG021160.1	Influenza A virus (A/Shiraz/1020/2016(H3N2))	Shiraz University of Medical Sciences, Shiraz Medical School, Bacteriology & Virology	Edalat,F.,Pirbonyeh,N.,Moattari,A.,Sarvari,J.,Rashidi,O.	seasonal-flu-h3n2-ha-2016-2018-seed3
MG021156.1	Influenza A virus (A/Shiraz/1019/2016(H3N2))	Shiraz University of Medical Sciences, Shiraz Medical School, Bacteriology & Virology	Edalat,F.,Pirbonyeh,N.,Moattari,A.,Sarvari,J.,Rashidi,O.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF993047.1	Influenza A virus (A/Shiraz/1022/2016(H3N2))	Shiraz University of Medical Sciences, Shiraz Medical School, Bacteriology & Virology	Edalat,F.,Pirbonyeh,N.,Moattari,A.,Sarvari,J.,Rashidi,O.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF782911.1	Influenza A virus (A/Rochester/U037/2017(H3N2))	The New York Influenza Center of Excellence (NYICE)	Topham,D.J.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF736999.1	Influenza A virus (A/Karachay-Cherkess/CRIE-301/2017(H3N2))	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF736988.1	Influenza A virus (A/Moscow/CRIE-226/2017(H3N2))	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF736977.1	Influenza A virus (A/Kostroma/CRIE-143/2016(H3N2))	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673477.1	Influenza A virus (A/California/NHRC_28091/2017(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Raridon,B.L.,Balansay,M.S.,Hawksworth,A.W.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673291.1	Influenza A virus (A/Thailand/CU-E386/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673290.1	Influenza A virus (A/Thailand/CU-B21988/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673289.1	Influenza A virus (A/Thailand/CU-E379/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673288.1	Influenza A virus (A/Thailand/CU-E372/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673286.1	Influenza A virus (A/Thailand/CU-CN209/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673285.1	Influenza A virus (A/Thailand/CU-B21873/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673284.1	Influenza A virus (A/Thailand/CU-CN148/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673283.1	Influenza A virus (A/Thailand/CU-B21760/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673282.1	Influenza A virus (A/Thailand/CU-B21722/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673281.1	Influenza A virus (A/Thailand/CU-B21690/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673279.1	Influenza A virus (A/Thailand/CU-B21431/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673278.1	Influenza A virus (A/Thailand/CU-B21378/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673277.1	Influenza A virus (A/Thailand/CU-B21369/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673276.1	Influenza A virus (A/Thailand/CU-H3780/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673275.1	Influenza A virus (A/Thailand/CU-C7086/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673274.1	Influenza A virus (A/Thailand/CU-B20992/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673273.1	Influenza A virus (A/Thailand/CU-B20929/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673272.1	Influenza A virus (A/Thailand/CU-B20852/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673271.1	Influenza A virus (A/Thailand/CU-B20791/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673270.1	Influenza A virus (A/Thailand/CU-B20712/2017(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673269.1	Influenza A virus (A/Thailand/CU-B20489/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673268.1	Influenza A virus (A/Thailand/CU-B20369/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673267.1	Influenza A virus (A/Thailand/CU-B20276/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673266.1	Influenza A virus (A/Thailand/CU-B20273/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673265.1	Influenza A virus (A/Thailand/CU-B19865/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673264.1	Influenza A virus (A/Thailand/CU-B19855/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673261.1	Influenza A virus (A/Thailand/CU-B19263/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673260.1	Influenza A virus (A/Thailand/CU-B19094/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673257.1	Influenza A virus (A/Thailand/CU-H3756/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673256.1	Influenza A virus (A/Thailand/CU-B18515/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673255.1	Influenza A virus (A/Thailand/CU-B18308/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673254.1	Influenza A virus (A/Thailand/CU-B18053/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673253.1	Influenza A virus (A/Thailand/CU-B18041/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673252.1	Influenza A virus (A/Thailand/CU-B18031/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673251.1	Influenza A virus (A/Thailand/CU-B17583/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673250.1	Influenza A virus (A/Thailand/CU-B17573/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673249.1	Influenza A virus (A/Thailand/CU-B17430/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673248.1	Influenza A virus (A/Thailand/CU-H3742/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673247.1	Influenza A virus (A/Thailand/CU-B17183/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673245.1	Influenza A virus (A/Thailand/CU-B16949/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673244.1	Influenza A virus (A/Thailand/CU-B16825/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
MF673243.1	Influenza A virus (A/Thailand/CU-B16720/2016(H3N2))	Center of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University, Department of Pediatrics	Suntronwong,N.,Klinfueng,S.,Vichiwattana,P.,Korkong,S.,Thongmee,T.,Vongpunsawad,S.,Poovorawan,Y.	seasonal-flu-h3n2-ha-2016-2018-seed3
